DOI,Title,Matched Columns,Matched keywards
10.1109/MERCon55799.2022.9906186,Forecasting Model of Combining Mini Batch K Means and Kohonen Maps to Cluster and Evaluate Gait Kinematics Data,"Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, artificial neural network, neural network, machine learning"
10.1109/MERCon55799.2022.9906263,Chest X-Ray Caption Generation with CheXNet,Abstract,transformer
10.1109/MERCon55799.2022.9906232,A Deep Learning Ensemble Hate Speech Detection Approach for Sinhala Tweets,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","deep learning, machine learning, deep learning, deep learning, deep learning"
10.1109/MERCon55799.2022.9906206,Performance Comparison of Sea Fish Species Classification using Hybrid and Supervised Machine Learning Algorithms,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, decision tree, random forest, support vector machine, naive bayes, svm, pca, svm, machine learning"
10.1109/MERCon55799.2022.9906184,Smart Traffic Light Control System Based on Traffic Density and Emergency Vehicle Detection,"Abstract, Abstract, Abstract","precision, neural network, convolutional neural network"
10.1109/MERCon55799.2022.9906164,Ontology Based Question Answering System for Sri Lankan Online School Education,Author Keywords,machine learning
10.1109/MERCon55799.2022.9906227,Shadow Removal for Documents with Reflective Textured Surface,Abstract,deep learning
10.1109/MERCon55799.2022.9906220,Segmentation Based Approach For Off-line Handwritten Sinhala Word Recognition From Touch Screen Gestures,"Abstract, Abstract, Abstract, Author Keywords","machine learning, neural network, cnn, machine learning"
10.1109/MERCon55799.2022.9906204,Deep Learning for Arbitrary-Shaped Water Pooling Region Detection on Aerial Images,"Document Title, Abstract, Abstract, Abstract, Abstract, IEEE Terms","deep learning, precision, neural network, convolutional neural network, deep learning, deep learning"
10.1109/MERCon60487.2023.10355519,Development of AI-Based Optimum Energy Resource Management System for Prosumers with Solar Rooftops,Abstract,long short-term memory
10.1109/MERCon60487.2023.10355397,Beyond the Run-rate: Forecasting Framework for First Innings Score in T20 Cricket,"Abstract, Abstract, Author Keywords, Author Keywords","neural network, deep neural network, neural network, deep learning"
10.1109/MERCon60487.2023.10355509,Integration of Low-Cost Sensing Systems for Autonomous Vessel Detection: Leveraging Acoustic and Vision Information,"Abstract, Abstract","clustering, neural network"
10.1109/MERCon60487.2023.10355465,Coordination of PV Smart Inverters for Grid Voltage Regulation,"Abstract, Author Keywords, IEEE Terms, IEEE Terms","reinforcement learning, reinforcement learning, reinforcement learning, deep learning"
10.1109/MERCon60487.2023.10355503,Exploring Asymmetrical White Matter Abnormalities in Alzheimer’s using Deep Learning,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","deep learning, neural network, convolutional neural network, cnn, neural network, convolutional neural network, deep learning"
10.1109/MERCon60487.2023.10355402,Speech Command Recognition Using Self-Supervised ASR in Tamil,"Abstract, Abstract, Abstract, Abstract, IEEE Terms, IEEE Terms, IEEE Terms, IEEE Terms","supervised learning, transfer learning, transfer learning, supervised learning, supervised learning, transfer learning, transfer learning, supervised learning"
10.1109/MERCon60487.2023.10355515,ChessEye: An Integrated Framework for Accurate and Efficient Chessboard Reconstruction,"Author Keywords, Author Keywords","transfer learning, transfer learning"
10.1109/MERCon60487.2023.10355423,Optimizing Marx Impulse Generator Settings for Lightning Impulse Testing of Transformers: An Automated Approach for Enhanced Efficiency and Accuracy,Abstract,transformer
10.1109/MERCon60487.2023.10355529,Prediction of Geotechnical Properties of Rice Husk Ash-Stabilized Soil Systems,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords","artificial neural network, neural network, ann, artificial neural network, neural network"
10.1109/MERCon60487.2023.10355516,An Integrated Approach to ESG Index Construction with Machine Learning,"Document Title, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, machine learning"
10.1109/MERCon60487.2023.10355499,An Adaptive YOLO Model for Detection of Faulty Insulators in Power Transmission Network Using Unmanned Aerial Vehicle,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","machine learning, precision, recall, transfer learning, transfer learning, machine learning"
10.1109/MERCon60487.2023.10355501,Fine Tuning Named Entity Extraction Models for the Fantasy Domain,Abstract,f1 score
10.1109/MERCon60487.2023.10355468,"Machine Learning-Based Prediction of Machine Hours and Fuel Consumption: A Case Study in Aruwakkalu Limestone Quarry, Sri Lanka","Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, decision tree, random forest, gradient boosting, machine learning, machine learning"
10.1109/MERCon60487.2023.10355426,"Google Earth Engine Based Assessment of Seasonal Spatial Distribution of Water Hyacinth in North Bolgoda Lake, Sri Lanka","Abstract, Author Keywords","random forest, random forest"
10.1109/MERCon60487.2023.10355449,Modelling the Consumer Price and Producer Price Indices with Related Economic Variables,Abstract,rmse
10.1109/MERCon60487.2023.10355464,Federated Learning for Improved Automatic Modulation Classification: Data Heterogeneity and Low SNR Accuracy,Author Keywords,data augmentation
10.1109/MERCon60487.2023.10355430,A Wearable Sensor-Based Biofeedback System to Predict the Freezing of Gait (FoG) in Parkinson’s Patients,"Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, knn, machine learning, machine learning"
10.1109/MERCon60487.2023.10355471,Enhancing trajectory prediction of Simultaneous Collision Avoidance and Interaction modelling through parameter learning using Machine Learning,"Document Title, Abstract, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/MERCon60487.2023.10355444,Vehicle Classification Using Raspberry Pi: A Guide to Capturing WiFi CSI Data,IEEE Terms,machine learning
10.1109/MERCon60487.2023.10355424,Comparative Analysis of Artificial Neural Network and Multiple Linear Regression Models in Predicting Pressure Transmission of soft pneumatic actuators used for active compression,"Document Title, Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","artificial neural network, neural network, mse, artificial neural network, neural network, ann, machine learning, artificial neural network, neural network"
10.1109/MERCon63886.2024.10688835,An E-learning System Model to Enhance User Experience with Content Recommendation,Abstract,machine learning
10.1109/MERCon63886.2024.10689015,A Novel LightGBM-Bayesian Approach for DDoS Detection in SDN Environments,"Document Title, Abstract, Abstract","lightgbm, hyperparameter tuning, bayesian optimization"
10.1109/MERCon63886.2024.10688521,Detection of Tea Leaf Diseases Using Deep Transfer Learning,"Document Title, Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","transfer learning, transfer learning, machine learning, transfer learning, neural network, convolutional neural network, transfer learning, cnn, transfer learning, neural network, convolutional neural network, transfer learning, transfer learning, transfer learning"
10.1109/MERCon63886.2024.10688774,Comparative Analysis of Resampling Techniques on Class Imbalance in Body Shaming Phrase Detection,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, overfitting, precision, recall, svm, svm, machine learning"
10.1109/MERCon63886.2024.10689075,Public Transit Driver Behaviour Analysis Under Heterogeneous Road Traffic Conditions,Abstract,data preprocessing
10.1109/MERCon63886.2024.10688449,Using Machine Learning to Predict Fire Resistance of FRP Strengthened Concrete Beams,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords","machine learning, machine learning, gradient boosting, cross-validation, grid search, machine learning"
10.1109/MERCon63886.2024.10688600,Use of Interpretable Machine Learning Methods to Predict the Fundamental Period of Masonry Infilled Reinforced Concrete Frame Structures,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, machine learning, machine learning"
10.1109/MERCon63886.2024.10688645,Prediction of Germination Ability of Tomato Seeds Based on Phenotypic Traits using Machine Learning,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, precision, recall, knn, machine learning, machine learning"
10.1109/MERCon63886.2024.10688642,Hybrid Classification of Gene Sequences Using Graph Convolution Networks,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/MERCon63886.2024.10688589,Integrating Remote Sensing Data with Hydrological Modeling for Drought Analysis,"Abstract, Abstract, Author Keywords, IEEE Terms","principal component analysis, pca, principal component analysis, principal component analysis"
10.1109/MERCon63886.2024.10688782,Comparative Analysis of Endmember Extraction Methods for Lithological Mapping Using Hyperspectral Imaging,"Abstract, IEEE Terms","pca, principal component analysis"
10.1109/MERCon63886.2024.10688577,An Exploratory Study of Diverse Models and Datasets for Transfer Learning based Image Classification on Sparse Data,"Document Title, Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","transfer learning, transfer learning, data augmentation, transfer learning, transfer learning, transfer learning, transfer learning, data augmentation, transfer learning, transfer learning"
10.1109/MERCon63886.2024.10688883,Use of Federated Learning for Personal Smart Media Cloud Solutions,Abstract,machine learning
10.1109/MERCon63886.2024.10688894,Self-Paced Brain-Computer Interface on Sensorimotor Rhythms for Controlling Virtual Objects,Author Keywords,machine learning
10.1109/MERCon63886.2024.10689188,Quality Assessment of Welding using Regression Analysis of Biomechanical Data,"Abstract, Abstract, Author Keywords","machine learning, deep learning, machine learning"
10.1109/MERCon63886.2024.10688451,EEG Based Brain-Computer Interface for Inner Speech Classification,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","transfer learning, neural network, transfer learning, transfer learning, transfer learning, transfer learning, transfer learning"
10.1109/MERCon63886.2024.10688764,Multi-faceted approach for Parkinson’s Disease Detection and Monitoring,"Abstract, Abstract, Author Keywords","machine learning, deep learning, machine learning"
10.1109/MERCon63886.2024.10688675,ClearSight: A Unified Model to Enhance Traffic Sign Visibility Under Adverse Weather Conditions,"Author Keywords, IEEE Terms","machine learning, machine learning"
10.1109/MERCon63886.2024.10689234,Motion Control of an Unmanned Catamaran Vessel for Maritime Environment,"Abstract, Abstract","neural network, recurrent neural network"
10.1109/MERCon63886.2024.10688772,Validating Numerical Model for Bridge Pier Scour Estimation Through Physical Modelling - Case Study of Kelanisiri Bridge,"Abstract, Abstract, Abstract","mean squared error, root mean squared error, rmse"
10.1109/MERCon63886.2024.10689048,A Deep Learning Based Approach for Simultaneous Host Extraction and Multi-class Classification,"Document Title, Abstract, IEEE Terms","deep learning, cnn, deep learning"
10.1109/MERCon63886.2024.10689039,Dexterous Robotic Finger with Joint Mobility Modulation for Adaptive Grasping,Abstract,precision
10.1109/MERCon63886.2024.10689004,"SinhaLearn: NLP, CNN, and OCR Based Data Driven Approach for Enhancing Sinhala Proficiency of Grade 5 Scholarship Students",Document Title,cnn
10.1109/MERCon63886.2024.10688920,Deep Learning-Based Power Baseline Modelling of a Range of Electrical Loads in Smart Green Building,"Document Title, Abstract, Author Keywords, IEEE Terms","deep learning, deep learning, deep learning, deep learning"
10.1109/MERCon63886.2024.10689068,Multimodal Supported Chatbot Framework for People with Aphasia,IEEE Terms,machine learning
10.1109/MERCon63886.2024.10688963,Enhancing Fan Base Engagement through Explainable Self-Learning Sentiment Analysis,"Abstract, Author Keywords, Author Keywords","deep learning, supervised learning, supervised learning"
10.1109/MERCon63886.2024.10688954,Image Acquisition and Deep Convolutional Neural Network Incorporated Cost-Effective Automated Nursery Disease Detection Method for the Tea Industry,"Document Title, Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords","neural network, convolutional neural network, precision, neural network, convolutional neural network, neural network, convolutional neural network"
10.1109/MERCon63886.2024.10688628,Understanding Omitted Facts in Transformer-based Abstractive Summarization,"Document Title, Abstract, Abstract, IEEE Terms","transformer, transformer, deep learning, deep learning"
10.1109/MERCon63886.2024.10688457,A Review on White Matter Changes in Parkinson’s Disease Detected by Diffusion MRI,"Abstract, IEEE Terms","deep learning, deep learning"
10.1109/MERCon63886.2024.10688719,Decoding Non-Motor Imagery Tasks With Non-Invasive EEG Based Brain-Computer Interface: A Review,Author Keywords,machine learning
10.1109/MERCon63886.2024.10688983,FL-CycleGAN: Enhancing Mobile Photography with Federated Learning-Enabled CycleGAN,Abstract,deep learning
10.1109/MERCon63886.2024.10688794,Field-Tested Drone Spraying System for Precision Agricultural Applications in Sri Lanka: A Case Study in Paddy Fields,Document Title,precision
10.1109/MERCon63886.2024.10688572,DRL-Based Charging Power and Price Optimization Framework for EV Charging Stations,"Abstract, Author Keywords, IEEE Terms","reinforcement learning, reinforcement learning, reinforcement learning"
10.1109/MERCon63886.2024.10689168,An Aspect Based Sentiment Analysis Model Applicable for a Domain with a Small Labeled Data Set,"Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","data augmentation, neural network, deep learning, cnn, data augmentation, neural network, convolutional neural network, data augmentation, deep learning"
10.1109/SCSE49731.2020.9313008,Towards detecting morning surge from sleep self-evaluations,"Author Keywords, Author Keywords, Author Keywords","machine learning, unsupervised learning, clustering"
10.1109/SCSE49731.2020.9313051,Grammatical error detection and correction model for Sinhala language sentences,"Abstract, Abstract, IEEE Terms","machine learning, decision tree, machine learning"
10.1109/SCSE49731.2020.9313003,Dengue mosquito larvae identification using digital images,"Abstract, Author Keywords","cnn, cnn"
10.1109/SCSE49731.2020.9313056,Contextual assistant framework for the Sinhala language,Abstract,deep learning
10.1109/SCSE49731.2020.9313014,Anomaly detection in cloud network data,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, supervised learning, support vector machine, outlier detection, neural network, autoencoder, supervised learning, machine learning, machine learning"
10.1109/SCSE49731.2020.9313018,IoT based animal classification system using convolutional neural network,"Document Title, Document Title, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","neural network, convolutional neural network, gradient descent, cnn, neural network, convolutional neural network, cnn"
10.1109/SCSE49731.2020.9313064,Source credibility analysis on Twitter users,"Abstract, Abstract, IEEE Terms","clustering, k-means clustering, machine learning"
10.1109/SCSE49731.2020.9313010,Identifying religious extremism-based threats in SriLanka using bilingual social media intelligence,"Abstract, Abstract, Abstract, Author Keywords","machine learning, random forest, svm, machine learning"
10.1109/SCSE49731.2020.9313028,Affective gaming in real-time emotion detection and Smart Computing music emotion recognition: Implementation approach with electroencephalogram,"Abstract, Abstract","precision, svm"
10.1109/SCSE49731.2020.9313023,Sentiment classification of Sinhala content in social media,"Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, supervised learning, supervised learning, machine learning"
10.1109/SCSE49731.2020.9313061,Contribution of reflection in language emergence with an under-restricted situation,Abstract,machine learning
10.1109/SCSE49731.2020.9313017,Initiating customer relationship measurement at small and medium enterprises with low computational cost,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, clustering, k-means clustering, principal component analysis, feature engineering, dimensionality reduction, data preprocessing, pca, principal component analysis, principal component analysis"
10.1109/SCSE49731.2020.9313036,"Identification of factors and classifying the accident severity in Colombo - Katunayake expressway, Sri Lanka","Abstract, Abstract, Author Keywords","machine learning, neural network, neural network"
10.1109/SCSE49731.2020.9313021,A survey on applying machine learning to enhance trust in mobile adhoc networks,"Document Title, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, reinforcement learning"
10.1109/SCSE49731.2020.9313029,Predicting examination performance using machine learning approach: A case study of the Grade 5 scholarship examination in Sri Lanka,"Document Title, Author Keywords","machine learning, machine learning"
10.1109/SCSE49731.2020.9313047,Relationships between climatic factors to the paddy yield in the North-Western Province of Sri Lanka,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","machine learning, mean squared error, mse, artificial neural network, neural network, ann, artificial neural network, neural network, ann"
10.1109/SCSE49731.2020.9313040,Aspect-based sentiment analysis on hair care product reviews,"Author Keywords, Author Keywords","supervised learning, supervised learning"
10.1109/SCSE53661.2021.9568352,Keynote Speech: An Industry 4.0 Approach to Plastic Repair,Abstract,machine learning
10.1109/SCSE53661.2021.9568314,Autism spectrum disorder diagnosis support model using Inception V3,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","machine learning, transfer learning, transfer learning, transfer learning, transfer learning, transfer learning, transfer learning"
10.1109/SCSE53661.2021.9568284,Forecasting foreign exchange rate: Use of FbProphet,"Abstract, Abstract","mean absolute error, mean squared error"
10.1109/SCSE53661.2021.9568324,Novel deep learning approaches for crop leaf disease classification: A review,"Document Title, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","deep learning, machine learning, deep learning, machine learning, attention mechanism, deep learning, machine learning, deep learning"
10.1109/SCSE53661.2021.9568320,Thought identification through visual stimuli presentation from a commercially available EEG device,"Abstract, IEEE Terms","deep learning, deep learning"
10.1109/SCSE53661.2021.9568361,A tree structure-based classification of diabetic retinopathy stages using convolutional neural network,"Document Title, Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords","neural network, convolutional neural network, data augmentation, neural network, convolutional neural network, cnn, cnn"
10.1109/SCSE53661.2021.9568369,Exploiting optimum acoustic features in COVID-19 individual's breathing sounds,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","clustering, feature engineering, pca, feature engineering, pca, clustering"
10.1109/SCSE53661.2021.9568308,Deep learning-based pesticides prescription system for leaf diseases of home garden crops in Sri Lanka,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms, IEEE Terms, IEEE Terms","deep learning, supervised learning, transfer learning, neural network, convolutional neural network, deep learning, transfer learning, supervised learning, machine learning, neural network, convolutional neural network, supervised learning, transfer learning, deep learning, transfer learning, supervised learning"
10.1109/SCSE53661.2021.9568331,What makes job satisfaction in the information technology industry?,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","machine learning, random forest, support vector machine, svm, neural network, machine learning"
10.1109/SCSE53661.2021.9568288,Feature selection in automobile price prediction: An integrated approach,"Document Title, Abstract, Author Keywords, IEEE Terms","feature selection, machine learning, feature selection, machine learning"
10.1109/SCSE53661.2021.9568282,Estimation of the incubation period of COVID-19 using boosted random forest algorithm,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords","random forest, machine learning, supervised learning, random forest, adaboost, precision, recall, supervised learning, random forest, adaboost"
10.1109/SCSE53661.2021.9568328,Student concentration level monitoring system based on deep convolutional neural network,"Document Title, Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","neural network, convolutional neural network, machine learning, neural network, convolutional neural network, machine learning, neural network, convolutional neural network, machine learning"
10.1109/SCSE53661.2021.9568329,TrackWarn: An AI-driven warning system for railway track workers,"Abstract, Abstract, Abstract, Author Keywords","neural network, convolutional neural network, cnn, cnn"
10.1109/SCSE53661.2021.9568315,Application of AlexNet convolutional neural network architecture-based transfer learning for automated recognition of casting surface defects,"Document Title, Document Title, Document Title, Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","transfer learning, neural network, convolutional neural network, transfer learning, machine learning, grid search, transfer learning, transfer learning, cnn, transfer learning, transfer learning, transfer learning, transfer learning"
10.1109/SCSE53661.2021.9568311,Comparison of supervised learning-based indoor localization techniques for smart building applications,"Document Title, Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","supervised learning, supervised learning, machine learning, supervised learning, supervised learning, supervised learning, supervised learning, machine learning, supervised learning, supervised learning"
10.1109/SCSE53661.2021.9568319,A novel approach for weather prediction for agriculture in Sri Lanka using Machine Learning techniques,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords","machine learning, machine learning, random forest, support vector machine, k-nearest neighbors, precision, machine learning, precision"
10.1109/SCSE56529.2022.9905170,Extraction of Sentiments in Tamil Sentences Using Deep Learning,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","deep learning, neural network, deep neural network, convolutional neural network, long short-term memory, deep learning, deep learning, deep learning"
10.1109/SCSE56529.2022.9905095,Designing of a Voice-Based Programming IDE for Source Code Generation: A Machine Learning Approach,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","machine learning, transfer learning, transformer, transfer learning, deep learning, transfer learning, transfer learning"
10.1109/SCSE56529.2022.9905131,Predicting Employee Preference of Teleworking Using Machine Learning Techniques in the Post COVID-19 Period in Sri Lanka,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, decision tree, random forest, support vector machine, precision, recall, svm, multi-layer perceptron, machine learning, machine learning"
10.1109/SCSE56529.2022.9905186,Predicting Mothers with Postpartum Depression using Machine Learning Approaches,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","machine learning, random forest, support vector machine, svm, neural network, machine learning, artificial neural network, neural network"
10.1109/SCSE56529.2022.9905191,Stock Market Prediction using Artificial Intelligence,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","mean squared error, mse, rmse, long short-term memory, gated recurrent unit, machine learning, long short-term memory, gated recurrent unit"
10.1109/SCSE56529.2022.9905092,Deep Hybrid Learning Framework for Plant Disease Recognition,"Abstract, Author Keywords, Author Keywords, Author Keywords","deep learning, artificial neural network, neural network, deep learning"
10.1109/SCSE56529.2022.9905129,Hate Words Detection Among Sri Lankan Social Media Text Messages,"Abstract, Abstract, Abstract, Abstract, Abstract, IEEE Terms, IEEE Terms","random forest, naive bayes, xgboost, feature engineering, support vector classifier, support vector machine, naive bayes"
10.1109/SCSE56529.2022.9905107,Healbot: NLP-based Health Care Assistant for Global Pandemics,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/SCSE56529.2022.9905086,Performance Comparison of Neural Network Models on Edge Devices Using Face Mask Detection System,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","neural network, precision, recall, neural network, convolutional neural network, cnn, neural network"
10.1109/SCSE56529.2022.9905100,A Comprehensive Review on Vision-based Sign Language Detection and Recognition,Author Keywords,ann
10.1109/SCSE56529.2022.9905208,A Systematic Investigation on the Effectiveness of the Tabbert Model for Credit Card Fraud Detection,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, IEEE Terms, IEEE Terms","machine learning, supervised learning, unsupervised learning, gradient boosting, clustering, k-means clustering, precision, recall, f1 score, neural network, supervised learning, machine learning, clustering"
10.1109/SCSE56529.2022.9905127,Creating a Sri Lankan Micro-Emotion Dataset for a Robust Micro-Expression Recognition System,"Abstract, Abstract, Abstract, Abstract, Abstract, IEEE Terms","machine learning, neural network, convolutional neural network, deep learning, cnn, deep learning"
10.1109/SCSE56529.2022.9905210,A Comparative Study of Clustering English News Articles Using Clustering Algorithms,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","clustering, clustering, hierarchical clustering, expectation-maximization, machine learning, clustering, machine learning, clustering, data preprocessing"
10.1109/SCSE56529.2022.9905163,Deep Neural Architectures for Ethnicity Classification in Face Images,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","machine learning, transfer learning, neural network, convolutional neural network, deep learning, transfer learning, transfer learning, deep learning, transfer learning, transfer learning, deep learning, transfer learning"
10.1109/SCSE56529.2022.9905212,Detection of IoT Malware Based on Forensic Analysis of Network Traffic Features,"Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, feature selection, machine learning"
10.1109/SCSE56529.2022.9905190,Sentiment Analysis on Twitter Data Related to Online Learning During the Covid-19 Pandemic,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords","machine learning, support vector machine, precision, recall, svm, artificial neural network, neural network, ann, machine learning, svm, ann"
10.1109/SCSE56529.2022.9905147,Sentiment Analysis of ASOS Product Reviews Using Machine Learning Algorithms by Comparing Several Models,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, adaboost, machine learning, machine learning"
10.1109/SCSE56529.2022.9905090,Adding Commonsense to Robotic Application Using Ontology-Based Model Retraining,"Author Keywords, Author Keywords","transfer learning, transfer learning"
10.1109/SCSE56529.2022.9905215,An Ensemble Machine Learning Approach for Stroke Prediction,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, decision tree, random forest, support vector machine, xgboost, catboost, lightgbm, bagging, hyperparameter tuning, artificial neural network, neural network, machine learning, bagging, machine learning"
10.1109/SCSE56529.2022.9905110,Personalized Classification of Non-Spam Emails Using Machine Learning Techniques,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","machine learning, machine learning, decision tree, neural network, deep neural network, supervised learning, random forest, supervised learning, machine learning, support vector machine"
10.1109/SCSE56529.2022.9905145,Ensemble Deep Learning for Automated Dust Storm Detection Using Satellite Images,"Document Title, Abstract, Abstract, Abstract, Author Keywords","deep learning, ensemble learning, u-net, deep learning, deep learning"
10.1109/SCSE56529.2022.9905148,Mapping of Sri Lankan Road Signs by Using Google Street View Images,"Abstract, Abstract, Author Keywords","densenet, cnn, machine learning"
10.1109/SCSE56529.2022.9905125,Overall and Feature Level Sentiment Analysis of Amazon Product Reviews Using Machine Learning Techniques and Web-Based Chrome Plugin,Document Title,machine learning
10.1109/SCSE56529.2022.9905229,Machine Learning Approach to Predict Mental Distress of IT Workforce in Remote Working Environments,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, decision tree, random forest, xgboost, catboost, feature selection, precision, recall, svm, machine learning, machine learning"
10.1109/SCSE56529.2022.9905155,Performance Optimization of Microservice Applications under Resource Constrained Environments,Abstract,bayesian optimization
10.1109/SCSE59836.2023.10214986,Forecasting of Medium-Term Energy Output of On-Grid Rooftop Photovoltaic Arrays -Case Study for a Sri Lankan Solar Panel Installer,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, principal component analysis, feature selection, feature engineering, precision, knn, machine learning, machine learning"
10.1109/SCSE59836.2023.10215035,An Automatic Density Cluster Generation Method to Identify the Amount of Tool Flank Wear via Tool Vibration,Author Keywords,machine learning
10.1109/SCSE59836.2023.10215040,Effectiveness of Machine Learning Algorithms on Battling Counterfeit Items in E-commerce Marketplaces,"Document Title, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, random forest, machine learning"
10.1109/SCSE59836.2023.10214995,Defaulter Prediction in the Fixed-line Telecommunication Sector using Machine Learning,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, machine learning, machine learning"
10.1109/SCSE59836.2023.10215001,Alapana Generation using Finite State Machines and Generative Adversarial Networks,"Abstract, Author Keywords, IEEE Terms","deep learning, generative adversarial network, deep learning"
10.1109/SCSE59836.2023.10215038,Detecting Click Fraud Using an Improved Lenet-5 Convolution Neural Network,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","neural network, machine learning, neural network, deep learning, machine learning, neural network, data preprocessing, deep learning"
10.1109/SCSE59836.2023.10215041,Impact of Feature Selection Towards Short Text Classification,"Document Title, Abstract, Abstract, Author Keywords","feature selection, feature selection, overfitting, feature selection"
10.1109/SCSE59836.2023.10215003,A Bayesian Approach for Raisin Data Classification,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
